mine_id,state,mine_type,shift,workers_underground,methane_ppm,co_ppm,water_seepage_m3h,roof_stability,pillar_stress_kpa,ventilation_cfm,incident_history,near_miss_last_30d,equipment_maintenance_days,target_incident
MINE659,Chhattisgarh,Underground,Night,47,1517.344254246239,32.28518643514536,1.3312879380415201,74.76655366694558,2212.516055892743,29458.502905347876,0,2,1.9528661824375124,0
MINE660,Telangana,Opencast,Night,49,1023.2663601656619,31.376058122312088,0.7531202526331019,30.68626588136953,4393.952054968325,21638.03207836749,1,2,30.0,0
MINE661,Odisha,Underground,Night,44,919.3211103712722,27.587698052439215,0.3059396823564051,65.37409284521806,7152.827671218917,26682.498944104504,1,1,9.896516712747596,0
MINE662,Jharkhand,Underground,Day,51,1146.6246372586807,36.955313880867095,0.4810912117742159,65.61125973473096,5465.9200688787905,17165.203144163235,1,0,12.695431786373087,0
MINE663,Chhattisgarh,Opencast,Night,49,926.1567242110461,9.810302191866853,0.2230112640964552,60.32617592909284,7128.5004014261085,27035.45191699416,0,0,5.940141405904335,0
MINE664,Jharkhand,Underground,Day,47,1074.7708854031703,30.045818144773904,2.2981460185783322,76.833645068206,5558.876507747977,34765.298477699485,1,2,14.33637545021189,0
MINE665,Jharkhand,Opencast,Night,39,1303.21617646904,31.265383633369424,2.1619026892733317,68.71554831718149,5732.97521202323,20025.718237662295,2,1,7.259141718793707,0
MINE666,Chhattisgarh,Opencast,Night,36,1304.502521773838,12.604377139197604,6.015867684912928,62.63081985352467,6868.894425294029,21200.989340061125,1,1,20.45395220949957,1
MINE667,Telangana,Underground,Day,53,930.6509800723112,9.971293913176106,2.6162859363358093,59.11799777628271,4952.715911210672,21449.92278554224,0,1,2.3125546123186633,0
MINE668,Jharkhand,Underground,Night,50,1053.6883881153767,17.540578735243987,0.10689826202889414,64.26730521772157,4275.327214191744,25649.991129007976,0,1,6.3326026766416295,0
MINE669,Odisha,Underground,Day,45,1522.299901431073,18.38458557484708,4.312561785933277,91.82248817774892,5739.189019946414,19684.818635731408,0,2,8.201247420188665,1
MINE670,Jharkhand,Underground,Night,42,1348.9200353201823,32.534194635024306,3.9708121726483214,65.08462418058758,6244.6082845462615,27106.2368934549,0,0,3.4938624465252177,0
MINE671,Chhattisgarh,Opencast,Day,40,1822.5195118045626,18.85461216308905,1.171530573310459,67.27591940350091,3924.0424287453493,29234.199727345826,0,2,14.824831086460105,0
MINE672,Chhattisgarh,Underground,Day,48,1554.0384521224582,16.436514817187962,1.7631171280628453,68.1495357746513,3634.117101191965,27671.73606726892,3,1,27.31560493305657,1
MINE673,Chhattisgarh,Underground,Night,46,1543.2879205679817,18.88366263305441,7.465941279284367,80.0849027071413,4666.627238917056,16157.922871809638,1,1,4.76534213945616,0
MINE674,Telangana,Underground,Day,41,783.6394348632593,36.18632334154212,1.5198750894735444,81.843742327928,5497.798640317995,29975.838325793033,1,2,3.467429892467402,0
MINE675,Jharkhand,Underground,Night,64,1429.1581054900269,25.130433743769522,4.71454361126975,30.0,5457.709258393874,29686.837071268397,1,2,4.4697900984330765,0
MINE676,Telangana,Opencast,Day,55,1184.0679594909268,23.20748974643088,0.173380146993931,90.32452820741412,2790.998879774881,29150.806861731522,0,1,13.40873413945816,0
MINE677,Telangana,Underground,Night,46,1034.7054589385252,23.899945012989484,0.42404095715143064,96.54552051365631,6793.927280475986,26864.211243279125,3,1,7.258705085285527,0
MINE678,Chhattisgarh,Opencast,Night,32,1250.4046021597585,37.92060334326523,1.1623350361264926,59.24720193957496,3730.6020847237796,26100.946571025663,0,0,0.3206392946320763,0
MINE679,Chhattisgarh,Underground,Day,47,1483.563460383445,17.508282733967583,1.7577818527564866,60.41552632897748,4181.9220037337045,30161.946990631983,0,1,5.468800030436992,0
MINE680,Telangana,Opencast,Day,56,1350.2494773012636,38.15508290940104,3.3881172281456817,68.24619918332593,3416.814768014616,34617.56743801727,0,1,0.12216062960873883,0
MINE681,Jharkhand,Underground,Day,37,936.457859597382,27.104962989215036,8.889867292664828,63.65993970815093,7737.994603124505,20234.79768317575,2,1,10.552446735260306,0
MINE682,Odisha,Underground,Day,41,1422.737674077786,23.395806180246524,0.9848305987637376,78.35890310919909,4790.48480434556,30390.626978973858,2,2,2.785732174635599,0
MINE683,Telangana,Opencast,Day,51,1008.7237373772108,50.00900497934282,0.09715320984384136,45.80212070461704,3478.829903182122,24568.914509962735,0,1,4.470712162371285,0
MINE684,Jharkhand,Underground,Night,41,1265.004935689286,14.443605102014036,3.2306253028949765,58.231085879448905,5536.708259954935,24351.634739856996,2,0,11.219951321261311,0
MINE685,Chhattisgarh,Opencast,Night,40,1108.9949797568597,21.46314240432994,1.8546058840114144,98.08795800262361,5422.96293517204,17317.34654808981,0,1,0.3329352362345126,0
MINE686,Chhattisgarh,Underground,Night,48,1134.3401244793122,12.675687608359997,0.44264756337010075,61.07670048977973,4274.727571704139,23576.052952423026,0,3,1.2083303789289896,0
MINE687,Jharkhand,Underground,Night,47,1429.872892512153,34.524619705361694,1.3657144350594823,93.65142417154388,5508.72805534006,20013.675210157922,2,3,3.5520241118651423,0
MINE688,Odisha,Underground,Night,50,887.9418840552306,41.89188933651679,2.7119978394299302,80.33007293385205,3509.6496470029624,22680.72785247027,2,0,1.8288730505954889,0
MINE689,Chhattisgarh,Opencast,Night,48,1783.55852228308,41.69922781404639,2.942935906523041,47.86098428117613,3908.498070060897,19509.06808110925,1,2,2.8863858132699254,0
MINE690,Chhattisgarh,Underground,Day,42,653.6741792116511,37.23948753146004,1.3847685912563839,84.5299379282431,2087.7400145207243,22755.45806343497,1,0,30.0,0
MINE691,Chhattisgarh,Underground,Night,56,1020.6996950235429,23.023795322040343,0.7283043150242523,73.2349904671072,2911.2586989365245,22969.448214882985,2,2,12.217382298952408,0
MINE692,Jharkhand,Underground,Night,35,1311.0635669825224,21.347590225101534,7.279613481710974,68.1679941562539,6669.156966804823,25483.774592194,1,3,15.073233161922763,0
MINE693,Telangana,Underground,Day,50,1375.294249930593,8.288302275059351,2.1774978496671413,78.67435639758006,6469.714353266778,16926.250688543347,2,0,19.35841689797634,0
MINE694,Chhattisgarh,Underground,Day,36,1169.8572838284886,45.35873535181793,1.0492998794368806,82.11950228350189,4578.946378378755,17772.409261273384,1,1,2.9185411552626697,0
MINE695,Telangana,Opencast,Day,49,1182.7827890995372,29.68978078148468,0.658295281944539,85.6138773296193,6495.517736627805,26809.57135365263,3,1,2.4675550459949056,0
MINE696,Odisha,Opencast,Day,40,1323.165025598285,20.080430951305168,2.6268536182506943,92.67379271322004,4307.910616070034,21012.809414649506,3,1,1.8665828689331878,0
MINE697,Chhattisgarh,Opencast,Night,46,1130.6791567626958,38.28056888986968,0.5546278705724795,81.12203869167534,4207.90763691851,30372.648951149655,0,0,12.408513544647663,0
MINE698,Chhattisgarh,Opencast,Day,61,1617.9543773804717,15.27235483239999,0.37678386211819437,54.36548866820458,4567.812778158667,26126.348610075234,2,1,7.966243827623289,0
MINE699,Odisha,Underground,Day,45,1451.8047342694806,29.066220342226742,1.5093384379572576,67.89531813523213,4350.094085611721,28033.810751032037,0,2,1.8858883618266864,0
MINE700,Chhattisgarh,Opencast,Night,46,1461.8473053016903,23.273708657091653,0.6849451045303798,100.0,4241.764411727783,32053.461602104475,0,2,3.312391986992174,0
MINE701,Telangana,Underground,Day,47,910.1529829888749,31.38677139880301,1.9825951499868153,85.86736590572592,5872.077728579463,23451.445940967136,1,2,4.94663132913486,0
MINE702,Jharkhand,Underground,Day,39,1176.183472678289,24.364264608138786,0.2509873915427347,100.0,4680.162784747444,22127.56647291862,0,2,5.257511482595945,0
MINE703,Telangana,Underground,Day,41,1109.860215383789,10.490721088887758,2.128080330242484,95.93151123298779,5354.978117320566,29358.512927994067,1,2,15.370426296246805,0
MINE704,Jharkhand,Underground,Night,44,898.3195872931603,25.75576372670038,0.666186183129902,78.62703107333623,5737.656630332797,27547.56781964843,2,0,3.352645350219779,0
MINE705,Jharkhand,Opencast,Night,47,1308.04925518373,35.48864141875362,0.0004859278957248739,79.52110604671677,4965.82295478568,24063.348450893496,0,3,16.74175278730111,0
MINE706,Telangana,Underground,Day,41,1038.7062726660552,24.707835941460147,0.2714929629305895,74.45129940184731,3335.6744089101135,31957.28983477971,0,2,4.075844877817361,0
MINE707,Telangana,Underground,Night,43,1396.621148955071,32.75115121589086,5.424579686447554,48.932930762302504,2876.560933243153,23938.778450800346,2,0,9.603225190874642,0
MINE708,Telangana,Underground,Day,49,878.9425311317004,14.544705143259469,4.040152343219403,75.27070878702337,4678.536761768766,25163.868187778906,0,5,18.640298568278453,0
MINE709,Telangana,Opencast,Night,36,1715.7121838525463,24.737392067301478,0.5321256748217935,93.16011828813296,4294.4924342100785,25106.11325417129,0,2,16.669557735444258,0
MINE710,Odisha,Underground,Night,36,931.1002024223815,18.754895449114226,3.0135090952069636,66.00540007768194,4604.869714704146,20327.030525507646,0,1,0.4104731115719245,0
MINE711,Chhattisgarh,Underground,Night,49,1265.7907011601308,32.469808401047096,1.8759052983457507,81.17929498592714,4480.735152901697,25387.926947431955,1,2,1.6120962382351367,1
MINE712,Jharkhand,Underground,Day,45,1437.5577931164203,25.314915622619957,7.07435804681319,87.77386568839796,7600.28839219988,31983.800886992456,1,2,4.535951003800237,1
MINE713,Telangana,Opencast,Night,47,1028.807870939966,31.900736763366126,0.9355503387248366,61.354793410312865,2903.7284932303946,27224.841576880877,2,1,3.953946270336291,0
MINE714,Telangana,Underground,Night,44,1455.740593029885,35.87710426157866,2.288018292099387,68.23045703484503,2112.0644762146503,25155.317131994656,0,0,7.168918167329459,0
MINE715,Telangana,Underground,Day,53,831.2449206598751,31.916185751213884,0.13128780486388905,59.731327642842615,4898.852200223531,24191.163594171656,2,1,20.266022361044918,0
MINE716,Odisha,Underground,Night,35,1635.635309754768,27.73118434293644,1.0091813590360448,62.667515899658895,4048.292934494166,26654.335142031756,1,3,0.8346757707533663,0
MINE717,Telangana,Underground,Day,47,1204.2447794897275,15.017877414885948,6.6383683146564,55.685920745204086,4879.281443675942,28748.833142445925,0,0,4.208554804638088,0
MINE718,Telangana,Underground,Night,34,1021.0765776093361,24.97213889333099,1.5486314995060804,61.4932730793296,5200.659626740801,28046.194154448764,1,1,1.4959144210805466,1
MINE719,Telangana,Underground,Day,35,1110.2454682717696,19.669095979841668,0.6790162899996898,96.2918352119676,6040.925634214677,23340.675690890104,1,3,15.717322457464698,0
MINE720,Chhattisgarh,Opencast,Night,46,1442.6757808178158,21.559360432957735,0.25628266314172243,61.26784456364561,2691.329015539274,26623.907970550572,1,1,23.383387246182693,0
MINE721,Odisha,Underground,Day,48,1024.6634124448685,21.25465849249749,2.431607295024822,76.89688828591035,3831.9385225714045,27399.698705741393,0,0,4.56002969486368,0
MINE722,Telangana,Underground,Day,49,975.1926931731667,15.200744252177556,2.0704641204774332,67.45696869493567,5014.513510656917,19964.025062365108,0,1,0.7687845135138609,0
MINE723,Jharkhand,Opencast,Day,41,1133.5390207248786,5.4266141086601,0.9366140221653444,92.68298905555409,5424.556314824672,25841.152705918474,0,1,10.769421136624947,0
MINE724,Jharkhand,Underground,Day,55,846.9113661690096,18.31856951672233,6.0294775917777095,94.66743444905424,7132.139460346063,14193.48056848819,0,0,8.361423599161625,0
MINE725,Jharkhand,Underground,Day,47,1746.1631723825446,26.93379451924159,0.0449060113914787,87.9610497320842,5646.84476533664,27412.668549105925,1,1,3.0659632221971487,0
MINE726,Odisha,Underground,Day,42,1030.081622635583,11.518229545725099,0.7240178648825867,79.59201829654133,4431.853684936467,28301.71527281341,0,0,15.287859592306617,0
MINE727,Odisha,Underground,Day,44,1449.4850358541212,25.156822364716245,5.078374773958418,71.53410694738652,3431.477096468806,28737.730628932295,1,1,26.059048921109486,0
MINE728,Jharkhand,Opencast,Day,49,1262.8410250943318,44.00268424310965,0.7740781449341289,57.121879437131255,3822.8521767371767,23024.765739152164,0,1,5.7128035543830435,0
MINE729,Telangana,Underground,Day,42,904.6397848554095,35.23056555252239,0.5813807426447019,100.0,3788.7566124514724,26545.234175120175,0,2,5.838588062547232,1
MINE730,Odisha,Opencast,Night,49,1198.2135872361812,41.43541509120529,1.5280854788663294,63.6049047337117,5286.280354216513,32119.769227705834,1,2,2.4719037162419335,0
MINE731,Jharkhand,Underground,Day,48,1435.2008337932243,28.91127876932726,3.472290993947943,84.95469520549263,4808.396934702997,32068.848241456293,0,2,6.148010342794645,0
MINE732,Jharkhand,Underground,Night,50,1143.5215994741081,36.67509822986446,0.21772608665753135,90.89348358935096,2911.6205149893854,24854.136503867197,2,1,4.054259900565075,0
MINE733,Telangana,Underground,Night,43,1557.9338837553084,17.760352695322126,5.730134808570107,66.67079254642006,3976.9182370914805,25696.5981536478,0,1,2.5186692385655567,0
MINE734,Chhattisgarh,Underground,Night,40,1506.454617834559,18.556597329780157,3.1702017620242358,90.57018790973943,5553.057064141705,30554.555723672165,0,1,0.4868401550323632,0
MINE735,Odisha,Underground,Day,42,1475.674456397499,5.0,0.399953608313514,86.46319805008284,4921.994825968871,17495.989923689125,2,1,2.0390935990339494,0
MINE736,Telangana,Opencast,Night,42,1062.102968318101,36.861454740422985,2.4896448845548864,100.0,5182.373539215325,23384.621286614878,1,3,1.543258169045516,0
MINE737,Jharkhand,Underground,Day,37,876.0472656655539,40.40323979819886,0.9721317915308,67.95980300359933,4959.506052068716,31677.85227768378,0,2,5.466844378811258,0
MINE738,Jharkhand,Opencast,Day,42,1015.9237183911616,19.468227546527302,1.0293148383734967,55.71203974080427,6451.716881530631,29876.00270842383,0,3,6.443321683103075,0
MINE739,Telangana,Underground,Day,43,1258.8722822000161,22.46048293602765,3.0583913026271987,67.41765366833233,4783.251676589244,26846.318888249523,1,2,6.565670889273575,0
MINE740,Odisha,Opencast,Night,48,1363.7360140597066,17.461378863090385,6.58207642691167,78.13280313801498,4036.7726425551623,17470.837973346897,3,3,3.4392315548924817,0
MINE741,Chhattisgarh,Opencast,Day,48,548.5285785718658,28.826535514774918,0.27085122327241207,75.87319090627585,3401.093950639727,24750.44883479419,2,1,3.827947597633012,0
MINE742,Chhattisgarh,Opencast,Day,37,1197.5660395164748,36.24932545303241,1.0916287630888235,69.09843155588175,4799.531349851654,22050.423018750334,0,2,12.580433923839905,1
MINE743,Jharkhand,Opencast,Night,47,1247.4267675969554,7.57228026118959,1.3114777872735406,46.362038115341356,2000.0,26655.194514086066,3,1,4.52695595797988,0
MINE744,Odisha,Opencast,Night,43,1116.7367231053345,29.094385306422524,0.9442094843326814,82.0572449419366,4278.853197800746,20953.2665760256,0,0,30.0,1
MINE745,Chhattisgarh,Underground,Day,36,1587.3821517047636,22.233282282808545,0.9025651300129264,100.0,4252.992168094387,19871.38302512696,0,1,4.053946476324906,0
MINE746,Odisha,Underground,Day,37,1326.5340222752613,26.133943919666894,0.10736844298925699,81.96376857184505,2862.6349756592626,14675.673611581791,2,1,7.340378777200926,0
MINE747,Odisha,Underground,Night,39,1593.057572424269,29.589940016742908,2.3137880205266392,84.1370327858027,3386.080993612805,31109.023424883508,0,3,0.3617283012807645,0
MINE748,Jharkhand,Opencast,Day,46,1135.2118438949303,23.11797561227179,1.1461625439330225,83.58667959232653,5471.589036177889,23001.147442784713,0,2,7.415874119094999,0
MINE749,Chhattisgarh,Underground,Day,54,1481.2432477520774,23.964131465942195,0.4333137771587244,80.955700048236,4776.854098889955,25785.728918512672,0,1,13.346723481234257,0
MINE750,Telangana,Opencast,Day,42,1690.5199183582558,22.861248324453612,3.386003231359892,88.97498950302142,4622.146000448793,24988.809417629094,0,1,19.986661498796124,0
MINE751,Jharkhand,Underground,Night,46,1593.5080347817984,34.70316201788282,3.244648655065939,80.93060521778499,4867.617040718427,19662.830335197505,1,2,30.0,0
MINE752,Chhattisgarh,Underground,Night,46,872.35752197138,29.187599601274965,1.3325884525785268,70.30984245520087,4611.153105538709,18704.675442759035,1,0,2.320741856920936,0
MINE753,Chhattisgarh,Underground,Night,43,1123.8971767372857,27.205835377373607,0.7089280971052238,63.06016634986869,5991.435075429978,19973.42437001382,0,3,5.995760610973419,0
MINE754,Chhattisgarh,Underground,Night,37,1096.450588365061,12.290482789077172,2.032734497154017,71.26539517078987,4648.115018044378,21384.157805853036,1,0,4.194002972667241,0
MINE755,Chhattisgarh,Underground,Day,44,1346.7763605228984,21.21420256786846,0.6797821284926737,79.71194244675999,2750.1442634174996,26833.031235069026,2,1,5.807861504879407,0
MINE756,Chhattisgarh,Underground,Day,50,1405.9060665043598,33.98669160339174,0.5383957397486957,70.2587555831554,6456.1559578492925,21021.41168239694,2,0,1.1992804680574891,0
MINE757,Odisha,Underground,Day,52,948.3321977922791,25.376965731239228,2.6224825299544556,79.71508024697145,4944.408320794615,33732.45315797311,0,1,13.572868524671936,1
MINE758,Jharkhand,Underground,Day,44,1220.3515541750812,31.595314695891382,0.08232168659801814,81.58725200550626,3792.8955230459187,30135.755179465756,3,0,16.822172664567507,0
MINE759,Odisha,Underground,Day,52,594.021800353159,42.66511800327633,0.1991290697819499,87.49769146905273,2995.9179380459777,29041.797748328543,1,1,4.180554223378567,0
MINE760,Telangana,Underground,Night,36,1632.583501740567,35.386060692088165,0.013622636950771426,94.2419245325847,4975.097065149655,24401.705487634248,0,0,2.3037089266008555,0
MINE761,Chhattisgarh,Opencast,Night,66,1046.287727796992,25.931583376997423,0.3319750207989092,76.17011127718287,4359.393594030749,32571.40367860242,0,0,1.0625472307769166,0
MINE762,Jharkhand,Underground,Night,50,1216.759181953349,19.89010829804273,0.1429705399602393,55.38335152278509,6388.9761432388905,23909.97184439438,0,0,8.058883817648425,0
MINE763,Chhattisgarh,Underground,Day,43,1107.1050858035817,5.0,10.946469339574174,69.82343854771214,4084.9112631998064,24843.69292922877,1,2,2.620124318216705,0
MINE764,Jharkhand,Underground,Night,48,1543.8082725040244,23.316150775271474,0.6816312267526575,75.66093851109899,3495.1430523810395,25849.87269874635,0,1,16.81982194205581,1
MINE765,Odisha,Underground,Night,34,348.74806758078637,21.73987504183151,0.32331627703812593,47.46346865734365,5574.955461883114,28509.11520271672,1,0,7.782148124780829,0
MINE766,Jharkhand,Underground,Day,40,1195.0168973022273,28.903661943953757,0.5514971428440084,95.82996780153724,5610.338271260198,28184.540395014927,0,0,7.262988941316029,0
MINE767,Telangana,Underground,Night,44,1168.2543727506907,23.460947730253125,5.501672356578116,77.13566868765699,4702.381641132235,22624.373607776983,2,2,5.7373585285552045,0
MINE768,Telangana,Underground,Day,43,1063.909083722495,21.796149405632057,1.468606057541267,80.72029251870427,5311.62845720989,22335.03140287023,0,1,0.32800032977971344,0
MINE769,Jharkhand,Underground,Day,47,1717.8679636906897,7.2060106949277944,0.9076877172093667,95.48289693789398,4454.775455109315,28199.514785760424,2,1,18.809753005206407,0
MINE770,Jharkhand,Underground,Day,43,933.8011623432686,15.600321708499335,4.133310596954659,65.5478575478648,4780.638121211096,28576.182919456165,2,2,6.920853870415449,0
MINE771,Jharkhand,Opencast,Day,44,1431.5388531706983,29.766510408005573,1.0050214786869378,83.61062896326045,5897.989059076708,23033.244375885635,0,3,30.0,0
MINE772,Jharkhand,Opencast,Day,47,1306.875836611825,42.15907631132694,0.8159622511275055,73.35203815347097,5250.3820008258035,17064.05965160773,0,0,5.395588058354743,0
MINE773,Telangana,Underground,Night,51,1578.455775760655,24.024746162543767,0.46457678276248454,72.23869699476121,4296.87067400085,23963.419519958778,0,2,8.66779770509265,0
MINE774,Chhattisgarh,Underground,Night,52,999.8432745667484,28.278110735741233,0.9489771798360367,63.41711418293431,6122.835055111381,28117.628994129293,2,1,0.4049578872147635,0
MINE775,Jharkhand,Underground,Night,51,980.1093302628723,34.52478156952805,0.7615967654138027,99.98404820529791,2000.0,34027.0842320989,1,1,6.992689808055377,0
MINE776,Jharkhand,Underground,Night,43,1528.8209722432196,16.891060637997505,2.262088898568182,69.36749939886644,6962.487973706322,19010.21018829669,0,1,10.126759025511268,0
MINE777,Telangana,Opencast,Day,46,1327.596392499033,28.668140432854422,0.6838054833956815,85.49196370343553,2452.8490861311175,22867.14373584713,0,3,10.551780597119409,0
MINE778,Telangana,Underground,Night,39,736.5187959969724,17.595098936678415,1.7217108504576222,46.87488918792096,3747.488610273245,23052.982192373118,0,2,10.29113072683333,0
MINE779,Odisha,Underground,Day,46,1038.2084956610188,33.648244384910114,0.1363267848396437,92.6998279453468,4450.898957765917,31779.026697157507,2,0,1.7958403653307202,0
MINE780,Jharkhand,Underground,Day,31,1315.9147961544184,26.514030479517327,0.4246277013126166,90.78316733935588,4324.2231951262065,24825.292497706836,1,1,25.934628663945755,0
MINE781,Odisha,Opencast,Day,51,1451.3292664639766,27.984518139814398,1.0464890792303876,76.46151165445954,5707.693248031866,20463.367203138674,2,1,30.0,0
MINE782,Telangana,Underground,Day,39,996.2308040421135,17.17401402581411,5.527630766627263,71.59586300793113,3230.596057667719,27793.476414609097,0,1,0.5502415688890752,0
MINE783,Telangana,Underground,Day,33,325.7232030549177,32.07032359610785,0.947226626938181,81.00000008420349,4812.920180979676,22976.807399795267,0,0,19.29110395506049,0
MINE784,Chhattisgarh,Underground,Day,37,1356.96695572111,45.847129212310165,2.1817294843269184,100.0,3806.1454821362954,18878.06363321023,3,1,2.392003789284953,0
MINE785,Jharkhand,Underground,Day,38,833.9037930168072,14.92088304571794,0.588976289064671,48.55144951644772,4854.1691752049,20536.133463619248,0,1,8.1821336127555,0
MINE786,Odisha,Underground,Night,30,594.7983605632766,21.60240992352476,0.2717163686651884,86.73041081361191,4422.273288242548,33670.2097721131,2,4,2.888601037461567,0
MINE787,Telangana,Underground,Day,45,350.30222250475776,27.316074741680918,0.12063961172518307,61.32574046769146,4611.522783219573,26921.046108247312,0,1,24.04059911965761,0
MINE788,Telangana,Underground,Day,43,1444.1942580593222,32.86406211995816,0.7288771448188887,74.70122405550403,3840.0902010427853,25538.800277262715,0,2,0.7492300685002443,0
MINE789,Odisha,Underground,Day,37,1238.5852351214899,19.40453714710531,0.34314552950500454,71.28179821382005,3887.923259884701,23750.53132093977,1,1,4.820556564172891,0
MINE790,Chhattisgarh,Underground,Night,32,1132.3030857863246,5.0,0.38234630894217964,68.57522613303367,4844.727016832912,26460.744210593995,3,1,3.9108989040752067,0
MINE791,Telangana,Underground,Day,46,1616.7073088888285,38.59189494164025,2.860570311868958,74.84302306420906,5632.458606907253,26401.17973001247,3,1,2.7619197503791546,0
MINE792,Jharkhand,Underground,Day,54,1391.1974049069217,32.60506119584143,0.03192966684168015,57.98743282083314,3782.0647989625827,26460.84414103663,0,2,7.259999751292267,0
MINE793,Telangana,Underground,Day,62,1684.8900128165749,7.570524695133351,1.6320318187266663,90.43770654191951,3457.4789465125086,25574.225451388764,0,0,0.9833341168311873,0
MINE794,Jharkhand,Opencast,Day,35,782.1793583499011,18.92431208220444,0.9543348742035075,48.087847332021,5236.152198806204,29343.991691527746,1,0,8.827813564192416,0
MINE795,Odisha,Underground,Day,38,1189.6348128138109,40.68182429527326,1.4126674843575748,83.09646769242514,4460.995328330772,25115.521730003657,1,2,27.594534141022223,0
MINE796,Jharkhand,Underground,Day,48,714.9859875155958,39.47796418457866,1.654867372259187,70.10196221198143,5496.597760783143,20110.305822236805,1,2,11.427466920992819,0
MINE797,Odisha,Underground,Day,59,1131.18530044336,34.38640022678945,0.751912695180901,57.43612659288819,3413.043343954623,21937.885545495657,0,2,13.763627690208951,0
MINE798,Jharkhand,Underground,Day,41,1125.4152438699969,23.238875660401373,0.6994237994029671,78.03575055898042,2364.6732894918828,15104.906532551438,3,2,3.120037724042394,0
MINE799,Odisha,Opencast,Day,38,1387.9840911789213,25.8298741881251,2.644025616003339,51.645733699402825,3860.395101808399,35134.08558021196,1,4,2.750122282741537,1
MINE800,Jharkhand,Underground,Night,36,1213.6691643425695,23.690741948738737,4.100184755771805,75.59570732579452,3580.376868881981,29313.77295976343,2,0,5.094871204999224,0
MINE801,Chhattisgarh,Opencast,Day,40,1387.0221414839748,36.282397832688375,0.42782664364689615,53.656846382826686,4405.45391990364,20849.647524353815,1,2,0.32763556875897876,1
MINE802,Jharkhand,Underground,Day,60,1411.0320399416682,16.2415759350489,0.20543637610914015,81.91908126476747,3735.7857428755324,23590.7757530145,0,0,20.348684452967177,0
MINE803,Jharkhand,Underground,Day,43,1846.4786032149427,16.94200345115795,4.561565137416504,61.13463999554437,5389.220341603739,21815.617628967833,3,0,1.0866377775717808,0
MINE804,Chhattisgarh,Opencast,Night,33,1105.4110034141627,35.10274586836016,0.8612442077311706,68.23508974456036,4154.21968509298,32712.736056870584,1,1,16.332251137494943,0
MINE805,Telangana,Opencast,Day,48,917.6931898000862,24.556385444884384,1.602879049271785,79.40924081914743,4680.569398528682,17900.614178645355,2,2,0.6109805013616861,0
MINE806,Telangana,Opencast,Day,43,1273.8250845949226,38.78467355453808,0.8911470412022996,63.41186832236646,4689.161470129133,25572.380294093895,3,0,12.106421150391025,0
MINE807,Jharkhand,Opencast,Night,43,959.315991858137,18.284877930194543,0.26889753821948875,74.13054000497546,4733.946110894625,24457.36078717576,1,0,1.1538131708969976,0
MINE808,Chhattisgarh,Underground,Day,42,1644.5882305309608,24.45221639661175,1.7799386244732978,52.292542481327196,4471.045067454032,29134.193153545573,1,0,0.2721435546275568,0
MINE809,Jharkhand,Opencast,Day,35,1115.0345883164302,15.775870151560467,1.4894740979250947,84.46313405394233,5112.720828492376,24479.953861376525,0,0,8.898007609702757,0
MINE810,Odisha,Underground,Day,47,1030.3270896378028,25.07362681423567,0.45378503781727486,100.0,3545.2138394090307,16208.955616722824,0,1,2.3021082513742535,0
MINE811,Odisha,Opencast,Night,41,1058.6052836546646,10.21453063001201,1.2024821019403593,100.0,6179.30151198466,23744.410826787796,0,0,8.774498422308964,0
MINE812,Jharkhand,Underground,Day,39,1415.5252270414924,20.12366579045037,3.188581464927305,76.36752219999659,4216.1551399577575,20139.188910283374,0,0,5.669108124853475,0
MINE813,Telangana,Opencast,Night,38,1152.6759050305545,10.637461350718823,1.7852758711566463,86.8230621119578,2926.141034521582,25397.897732782803,0,0,0.8063629160437046,0
MINE814,Telangana,Underground,Night,49,1007.4999539608853,31.93923233191258,0.20388235224053067,48.29061490638766,4725.688028390127,32170.885182601633,0,4,18.83113573803065,0
MINE815,Jharkhand,Underground,Day,44,1699.6055752870593,32.16589339759652,1.5882413210447586,97.54101489458382,3478.5834210630182,16302.87377883861,0,1,4.214374276365747,0
MINE816,Jharkhand,Underground,Day,33,943.149047801475,7.697372695156549,2.4262847619772065,86.64342757086159,5298.40144141065,20998.886323000483,0,1,9.2815931668917,1
MINE817,Odisha,Opencast,Day,42,1210.669822209898,38.33885745500573,3.1472093778239696,67.74099832573151,7151.526691250853,22236.535231082515,0,1,4.866332873952703,0
MINE818,Telangana,Underground,Day,39,1395.691845483069,49.97415126419854,1.983740380296158,93.55771200433514,3556.11349013058,23091.844522933945,0,1,6.490780101092554,0
MINE819,Jharkhand,Underground,Day,38,710.5994668748781,25.46006386736341,0.3313021639419903,71.18285885031987,4898.846799868782,28700.628320526223,1,1,2.5245156253940304,0
MINE820,Odisha,Underground,Night,42,1344.0781504217775,18.58885739775355,2.47694401111819,68.12962225478165,2393.3932935544467,24132.27791219306,1,2,1.5651582293904136,0
MINE821,Telangana,Underground,Night,43,883.4676973558652,53.243305910030465,2.2623237264114637,82.13002388141237,5044.686275329616,27079.013628602224,0,2,5.474922992794552,0
MINE822,Chhattisgarh,Opencast,Night,52,1446.8348342502009,11.810315016974894,0.04946033661945551,59.049682502545224,3437.143440240372,21871.13478134112,1,3,4.061467164194561,0
MINE823,Odisha,Underground,Day,54,911.204696424307,25.201064668690982,1.0611985727701283,90.32437146599922,3750.198457878621,26149.62172708969,2,2,3.4613735438320057,0
